productid,ean,colorid,size,description,originalprice,reducedprice,taxrate,discountinpercent,currentlyactive,created,updated
591,537,7,2,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,89492655,7,3,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,51259927,7,4,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,46240057,7,5,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,39348147,16,1,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,51036459,16,2,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,81311169,16,3,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,56601605,16,4,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
591,57975982,16,5,The stylish Garments Bag Donneris just what you need right now!,105.00,63.00,19,40,t,2018-08-02 10:49:10.991437+00,
592,86478370,145,11,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,89848471,145,12,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,70139392,145,13,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,98917783,145,14,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,66919878,145,15,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,56912848,51,11,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,2833711,51,12,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,15515922,51,13,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,53397389,51,14,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,80426138,51,15,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,90793069,97,11,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,50917234,97,12,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,13267047,97,13,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,24669543,97,14,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,9254595,97,15,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,20124898,40,11,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,11549064,40,12,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,27115357,40,13,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,96598921,40,14,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
592,97669819,40,15,The stylish Pajamas Herryis just what you need right now!,108.00,,19,,t,2018-08-02 10:49:10.991437+00,
593,8867664,115,6,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,42116245,115,7,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,45145478,115,8,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,71131394,115,9,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,78061706,115,10,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,77025273,76,6,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,53722024,76,7,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,35350252,76,8,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,94317580,76,9,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,78572664,76,10,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,94471319,35,6,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,40416268,35,7,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,2530332,35,8,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,71021921,35,9,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,60875088,35,10,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,94363833,53,6,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,47618908,53,7,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,66510878,53,8,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,84007043,53,9,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,17428164,53,10,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,24875167,111,6,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,94828898,111,7,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,92156245,111,8,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,36228984,111,9,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
593,63851256,111,10,The stylish Nailpolish Flavkois just what you need right now!,71.00,42.60,19,40,t,2018-08-02 10:49:10.991437+00,
594,19409564,131,6,The stylish Pajamas Buckis just what you need right now!,80.00,67.20,19,16,t,2018-08-02 10:49:10.991437+00,
594,23266254,131,7,The stylish Pajamas Buckis just what you need right now!,80.00,67.20,19,16,t,2018-08-02 10:49:10.991437+00,
594,90168693,131,8,The stylish Pajamas Buckis just what you need right now!,80.00,67.20,19,16,t,2018-08-02 10:49:10.991437+00,
594,7682529,131,9,The stylish Pajamas Buckis just what you need right now!,80.00,67.20,19,16,t,2018-08-02 10:49:10.991437+00,
594,16991199,131,10,The stylish Pajamas Buckis just what you need right now!,80.00,67.20,19,16,t,2018-08-02 10:49:10.991437+00,
595,25143747,142,1,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,60190878,142,2,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,87593062,142,3,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,79976147,142,4,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,22011302,142,5,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,14543065,27,1,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,10470572,27,2,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,38800090,27,3,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,67025633,27,4,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,38113551,27,5,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,59323810,123,1,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,15534747,123,2,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,27502309,123,3,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,29659349,123,4,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,58028631,123,5,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,78684054,15,1,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,19795041,15,2,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,31233780,15,3,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,37940458,15,4,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,30362166,15,5,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,90696708,143,1,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,2624532,143,2,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,27454530,143,3,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,51197072,143,4,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,42579337,143,5,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,90778227,18,1,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,4572582,18,2,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,17180831,18,3,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,25284198,18,4,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
595,87613664,18,5,The stylish Sleepwear Arnhildis just what you need right now!,114.00,,19,,t,2018-08-02 10:49:10.991437+00,
596,72397510,84,11,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,19425360,84,12,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,70476679,84,13,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,31378809,84,14,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,94255948,84,15,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,41633141,102,11,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,1644345,102,12,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,82684759,102,13,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,67274061,102,14,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,61333939,102,15,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,76842350,29,11,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,81975470,29,12,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,84290019,29,13,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,94972288,29,14,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,58729227,29,15,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,29969238,58,11,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,15294058,58,12,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,51324710,58,13,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,33652428,58,14,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,86904728,58,15,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,22563831,124,11,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,78390775,124,12,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,25825021,124,13,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,79155094,124,14,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
596,68405621,124,15,The stylish Pants Alvarois just what you need right now!,100.00,83.00,19,17,t,2018-08-02 10:49:10.991437+00,
597,34283136,39,11,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,23775553,39,12,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,39240000,39,13,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,90591057,39,14,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,11337990,39,15,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,7252138,32,11,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,68093079,32,12,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,60664745,32,13,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,81217747,32,14,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,57520952,32,15,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,9864158,76,11,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,34270121,76,12,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,90376220,76,13,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,68505885,76,14,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,19028439,76,15,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,51412318,48,11,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,3999351,48,12,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,79035605,48,13,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,96887747,48,14,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
597,46446244,48,15,The stylish Jacket Eikois just what you need right now!,99.00,75.24,19,24,t,2018-08-02 10:49:10.991437+00,
