id,orderid,articleid,amount,price,created,updated
3541,1180,3138,1,99.00,2018-08-02 13:30:40.686986+00,
3542,1180,13146,1,39.00,2018-08-02 13:30:40.686986+00,
3543,1180,7261,1,110.40,2018-08-02 13:30:40.686986+00,
3544,1180,8876,1,56.00,2018-08-02 13:30:40.686986+00,
3545,1180,6500,1,97.00,2018-08-02 13:30:40.686986+00,
3546,1181,16623,1,61.00,2018-08-02 13:30:40.686986+00,
3547,1181,14710,1,71.40,2018-08-02 13:30:40.686986+00,
3548,1181,16743,1,94.76,2018-08-02 13:30:40.686986+00,
3549,1182,4816,1,52.00,2018-08-02 13:30:40.686986+00,
3550,1182,11632,1,92.00,2018-08-02 13:30:40.686986+00,
3551,1182,2944,1,78.02,2018-08-02 13:30:40.686986+00,
3552,1182,11857,1,142.00,2018-08-02 13:30:40.686986+00,
3553,1183,3511,1,83.40,2018-08-02 13:30:40.686986+00,
3554,1183,6392,1,53.82,2018-08-02 13:30:40.686986+00,
3555,1183,10390,1,42.60,2018-08-02 13:30:40.686986+00,
3556,1183,15219,1,92.07,2018-08-02 13:30:40.686986+00,
3557,1184,5574,1,124.08,2018-08-02 13:30:40.686986+00,
3558,1184,16956,1,71.00,2018-08-02 13:30:40.686986+00,
3559,1184,13820,1,81.00,2018-08-02 13:30:40.686986+00,
3560,1184,6186,1,132.00,2018-08-02 13:30:40.686986+00,
3561,1185,2196,1,117.18,2018-08-02 13:30:40.686986+00,
3562,1185,4962,1,67.00,2018-08-02 13:30:40.686986+00,
3563,1185,15584,1,78.88,2018-08-02 13:30:40.686986+00,
3564,1186,1534,1,87.84,2018-08-02 13:30:40.686986+00,
3565,1186,1298,1,77.28,2018-08-02 13:30:40.686986+00,
3566,1187,6469,1,82.20,2018-08-02 13:30:40.686986+00,
3567,1188,9106,1,124.00,2018-08-02 13:30:40.686986+00,
3568,1188,16469,1,57.00,2018-08-02 13:30:40.686986+00,
3569,1189,13012,1,86.70,2018-08-02 13:30:40.686986+00,
3570,1189,13687,1,55.08,2018-08-02 13:30:40.686986+00,
3571,1189,18301,1,74.55,2018-08-02 13:30:40.686986+00,
3572,1189,10938,1,105.00,2018-08-02 13:30:40.686986+00,
3573,1190,4341,1,85.32,2018-08-02 13:30:40.686986+00,
3574,1190,15163,1,87.74,2018-08-02 13:30:40.686986+00,
3575,1191,1303,1,60.00,2018-08-02 13:30:40.686986+00,
3576,1191,10736,1,87.75,2018-08-02 13:30:40.686986+00,
3577,1191,6387,1,53.82,2018-08-02 13:30:40.686986+00,
3578,1191,16648,1,103.00,2018-08-02 13:30:40.686986+00,
3579,1192,4254,1,46.28,2018-08-02 13:30:40.686986+00,
3580,1193,10803,1,108.00,2018-08-02 13:30:40.686986+00,
3581,1193,10341,1,63.00,2018-08-02 13:30:40.686986+00,
3582,1194,10868,1,88.00,2018-08-02 13:30:40.686986+00,
3583,1194,7550,1,70.68,2018-08-02 13:30:40.686986+00,
3584,1194,5537,1,147.00,2018-08-02 13:30:40.686986+00,
3585,1194,6389,1,53.82,2018-08-02 13:30:40.686986+00,
3586,1195,9823,1,92.22,2018-08-02 13:30:40.686986+00,
3587,1195,9245,1,71.40,2018-08-02 13:30:40.686986+00,
3588,1195,16916,1,67.00,2018-08-02 13:30:40.686986+00,
3589,1195,9631,1,87.33,2018-08-02 13:30:40.686986+00,
3590,1196,16996,1,78.00,2018-08-02 13:30:40.686986+00,
3591,1196,15033,1,52.20,2018-08-02 13:30:40.686986+00,
3592,1197,6201,1,132.00,2018-08-02 13:30:40.686986+00,
3593,1197,11364,1,111.60,2018-08-02 13:30:40.686986+00,
3594,1197,7817,1,84.00,2018-08-02 13:30:40.686986+00,
3595,1197,9211,1,34.20,2018-08-02 13:30:40.686986+00,
3596,1197,12404,1,79.68,2018-08-02 13:30:40.686986+00,
3597,1198,9308,1,95.00,2018-08-02 13:30:40.686986+00,
3598,1198,2455,1,54.00,2018-08-02 13:30:40.686986+00,
3599,1198,3403,1,68.68,2018-08-02 13:30:40.686986+00,
3600,1198,16284,1,90.00,2018-08-02 13:30:40.686986+00,
3601,1198,1915,1,103.66,2018-08-02 13:30:40.686986+00,
3602,1199,17601,1,143.00,2018-08-02 13:30:40.686986+00,
3603,1200,9752,1,133.00,2018-08-02 13:30:40.686986+00,
3604,1200,4863,1,35.40,2018-08-02 13:30:40.686986+00,
3605,1201,11554,1,41.04,2018-08-02 13:30:40.686986+00,
3606,1201,12564,1,77.42,2018-08-02 13:30:40.686986+00,
3607,1201,12801,1,73.20,2018-08-02 13:30:40.686986+00,
3608,1202,7286,1,129.05,2018-08-02 13:30:40.686986+00,
3609,1202,14762,1,81.18,2018-08-02 13:30:40.686986+00,
3610,1203,7421,1,92.70,2018-08-02 13:30:40.686986+00,
3611,1203,8766,1,85.49,2018-08-02 13:30:40.686986+00,
3612,1203,13067,1,74.40,2018-08-02 13:30:40.686986+00,
3613,1204,11707,1,60.00,2018-08-02 13:30:40.686986+00,
3614,1204,4334,1,65.40,2018-08-02 13:30:40.686986+00,
3615,1204,18011,1,134.00,2018-08-02 13:30:40.686986+00,
3616,1204,15508,1,97.58,2018-08-02 13:30:40.686986+00,
3617,1205,17234,1,109.89,2018-08-02 13:30:40.686986+00,
3618,1206,4017,1,41.44,2018-08-02 13:30:40.686986+00,
3619,1206,8760,1,85.49,2018-08-02 13:30:40.686986+00,
3620,1207,1950,1,53.00,2018-08-02 13:30:40.686986+00,
3621,1208,4240,1,86.24,2018-08-02 13:30:40.686986+00,
3622,1209,15144,1,102.60,2018-08-02 13:30:40.686986+00,
3623,1209,15570,1,63.24,2018-08-02 13:30:40.686986+00,
3624,1209,8663,1,121.00,2018-08-02 13:30:40.686986+00,
3625,1209,10612,1,85.00,2018-08-02 13:30:40.686986+00,
3626,1209,15560,1,63.24,2018-08-02 13:30:40.686986+00,
3627,1210,7079,1,88.80,2018-08-02 13:30:40.686986+00,
3628,1210,15168,1,87.74,2018-08-02 13:30:40.686986+00,
3629,1210,4266,1,54.00,2018-08-02 13:30:40.686986+00,
3630,1210,2706,1,118.30,2018-08-02 13:30:40.686986+00,
3631,1210,14970,1,64.74,2018-08-02 13:30:40.686986+00,
3632,1211,10648,1,126.00,2018-08-02 13:30:40.686986+00,
3633,1211,8187,1,80.00,2018-08-02 13:30:40.686986+00,
3634,1211,1914,1,103.66,2018-08-02 13:30:40.686986+00,
3635,1211,2180,1,117.18,2018-08-02 13:30:40.686986+00,
3636,1212,17004,1,78.00,2018-08-02 13:30:40.686986+00,
3637,1212,13192,1,45.60,2018-08-02 13:30:40.686986+00,
3638,1212,4657,1,61.20,2018-08-02 13:30:40.686986+00,
3639,1213,11469,1,140.00,2018-08-02 13:30:40.686986+00,
3640,1213,6195,1,132.00,2018-08-02 13:30:40.686986+00,
3641,1213,11799,1,91.00,2018-08-02 13:30:40.686986+00,
3642,1213,3486,1,133.00,2018-08-02 13:30:40.686986+00,
3643,1214,11753,1,55.00,2018-08-02 13:30:40.686986+00,
3644,1214,5519,1,54.72,2018-08-02 13:30:40.686986+00,
3645,1214,10025,1,103.68,2018-08-02 13:30:40.686986+00,
3646,1215,5262,1,60.52,2018-08-02 13:30:40.686986+00,
3647,1216,5971,1,147.00,2018-08-02 13:30:40.686986+00,
3648,1216,11267,1,113.00,2018-08-02 13:30:40.686986+00,
3649,1216,14533,1,76.86,2018-08-02 13:30:40.686986+00,
3650,1216,13331,1,99.00,2018-08-02 13:30:40.686986+00,
3651,1216,10762,1,151.00,2018-08-02 13:30:40.686986+00,
3652,1217,10156,1,67.20,2018-08-02 13:30:40.686986+00,
3653,1217,9899,1,105.00,2018-08-02 13:30:40.686986+00,
3654,1217,4500,1,116.00,2018-08-02 13:30:40.686986+00,
3655,1217,9924,1,114.55,2018-08-02 13:30:40.686986+00,
3656,1217,1447,1,116.00,2018-08-02 13:30:40.686986+00,
3657,1218,3259,1,141.00,2018-08-02 13:30:40.686986+00,
3658,1218,3963,1,84.00,2018-08-02 13:30:40.686986+00,
3659,1218,12852,1,128.00,2018-08-02 13:30:40.686986+00,
3660,1218,2520,1,81.84,2018-08-02 13:30:40.686986+00,
3661,1218,3897,1,122.00,2018-08-02 13:30:40.686986+00,
3662,1219,2322,1,148.00,2018-08-02 13:30:40.686986+00,
3663,1219,17970,1,80.00,2018-08-02 13:30:40.686986+00,
3664,1219,17079,1,59.94,2018-08-02 13:30:40.686986+00,
3665,1219,3343,1,82.20,2018-08-02 13:30:40.686986+00,
3666,1219,5187,1,104.40,2018-08-02 13:30:40.686986+00,
3667,1220,13380,1,60.30,2018-08-02 13:30:40.686986+00,
3668,1220,8462,1,32.40,2018-08-02 13:30:40.686986+00,
3669,1221,3840,1,135.00,2018-08-02 13:30:40.686986+00,
3670,1221,18220,1,118.80,2018-08-02 13:30:40.686986+00,
3671,1221,3842,1,135.00,2018-08-02 13:30:40.686986+00,
3672,1222,16357,1,119.97,2018-08-02 13:30:40.686986+00,
3673,1222,5964,1,63.00,2018-08-02 13:30:40.686986+00,
3674,1223,5368,1,123.00,2018-08-02 13:30:40.686986+00,
3675,1223,2579,1,116.10,2018-08-02 13:30:40.686986+00,
3676,1224,8521,1,108.00,2018-08-02 13:30:40.686986+00,
3677,1224,10694,1,110.00,2018-08-02 13:30:40.686986+00,
3678,1225,15515,1,97.58,2018-08-02 13:30:40.686986+00,
3679,1225,3969,1,124.00,2018-08-02 13:30:40.686986+00,
3680,1225,11127,1,84.00,2018-08-02 13:30:40.686986+00,
3681,1226,12790,1,73.20,2018-08-02 13:30:40.686986+00,
3682,1226,15727,1,55.00,2018-08-02 13:30:40.686986+00,
3683,1226,6011,1,75.00,2018-08-02 13:30:40.686986+00,
3684,1226,9733,1,133.00,2018-08-02 13:30:40.686986+00,
3685,1227,922,1,137.00,2018-08-02 13:30:40.686986+00,
3686,1227,14795,1,74.42,2018-08-02 13:30:40.686986+00,
3687,1227,5548,1,64.00,2018-08-02 13:30:40.686986+00,
3688,1227,6965,1,44.20,2018-08-02 13:30:40.686986+00,
3689,1227,14243,1,48.00,2018-08-02 13:30:40.686986+00,
3690,1228,3723,1,135.00,2018-08-02 13:30:40.686986+00,
3691,1228,7420,1,92.70,2018-08-02 13:30:40.686986+00,
3692,1228,4237,1,86.24,2018-08-02 13:30:40.686986+00,
3693,1229,2829,1,62.00,2018-08-02 13:30:40.686986+00,
3694,1229,3278,1,115.00,2018-08-02 13:30:40.686986+00,
3695,1229,10390,1,42.60,2018-08-02 13:30:40.686986+00,
3696,1229,9512,1,39.60,2018-08-02 13:30:40.686986+00,
3697,1230,5317,1,67.20,2018-08-02 13:30:40.686986+00,
3698,1231,3191,1,150.00,2018-08-02 13:30:40.686986+00,
3699,1231,2351,1,148.00,2018-08-02 13:30:40.686986+00,
3700,1232,4482,1,71.00,2018-08-02 13:30:40.686986+00,
3701,1232,18194,1,109.98,2018-08-02 13:30:40.686986+00,
3702,1232,14104,1,96.00,2018-08-02 13:30:40.686986+00,
3703,1232,11722,1,60.00,2018-08-02 13:30:40.686986+00,
3704,1233,9925,1,114.55,2018-08-02 13:30:40.686986+00,
3705,1233,5597,1,105.00,2018-08-02 13:30:40.686986+00,
3706,1233,2040,1,76.14,2018-08-02 13:30:40.686986+00,
3707,1234,13541,1,73.00,2018-08-02 13:30:40.686986+00,
3708,1235,4172,1,122.00,2018-08-02 13:30:40.686986+00,
3709,1235,9191,1,34.20,2018-08-02 13:30:40.686986+00,
3710,1236,3774,1,122.00,2018-08-02 13:30:40.686986+00,
3711,1237,4567,1,89.40,2018-08-02 13:30:40.686986+00,
3712,1237,5640,1,130.00,2018-08-02 13:30:40.686986+00,
3713,1238,8966,1,79.31,2018-08-02 13:30:40.686986+00,
3714,1238,7465,1,96.00,2018-08-02 13:30:40.686986+00,
3715,1239,13338,1,81.42,2018-08-02 13:30:40.686986+00,
3716,1239,2572,1,114.00,2018-08-02 13:30:40.686986+00,
3717,1239,12601,1,116.00,2018-08-02 13:30:40.686986+00,
3718,1239,4401,1,112.00,2018-08-02 13:30:40.686986+00,
3719,1240,9814,1,132.05,2018-08-02 13:30:40.686986+00,
3720,1240,8845,1,97.90,2018-08-02 13:30:40.686986+00,
3721,1240,15315,1,63.00,2018-08-02 13:30:40.686986+00,
3722,1240,16629,1,86.24,2018-08-02 13:30:40.686986+00,
3723,1241,11428,1,149.00,2018-08-02 13:30:40.686986+00,
3724,1241,18099,1,69.00,2018-08-02 13:30:40.686986+00,
3725,1241,12585,1,77.42,2018-08-02 13:30:40.686986+00,
3726,1242,16568,1,61.41,2018-08-02 13:30:40.686986+00,
3727,1242,11725,1,60.00,2018-08-02 13:30:40.686986+00,
3728,1243,5626,1,130.00,2018-08-02 13:30:40.686986+00,
3729,1243,10732,1,87.75,2018-08-02 13:30:40.686986+00,
3730,1244,5173,1,54.00,2018-08-02 13:30:40.686986+00,
3731,1244,14456,1,143.00,2018-08-02 13:30:40.686986+00,
3732,1245,4236,1,86.24,2018-08-02 13:30:40.686986+00,
3733,1245,3057,1,62.00,2018-08-02 13:30:40.686986+00,
3734,1245,1443,1,116.00,2018-08-02 13:30:40.686986+00,
3735,1245,4832,1,83.40,2018-08-02 13:30:40.686986+00,
3736,1246,15350,1,56.00,2018-08-02 13:30:40.686986+00,
3737,1246,16379,1,67.80,2018-08-02 13:30:40.686986+00,
3738,1246,13428,1,76.80,2018-08-02 13:30:40.686986+00,
3739,1246,6491,1,115.00,2018-08-02 13:30:40.686986+00,
3740,1246,932,1,102.40,2018-08-02 13:30:40.686986+00,
3741,1247,16599,1,79.54,2018-08-02 13:30:40.686986+00,
3742,1248,14102,1,96.00,2018-08-02 13:30:40.686986+00,
3743,1248,18174,1,86.00,2018-08-02 13:30:40.686986+00,
3744,1248,13638,1,122.00,2018-08-02 13:30:40.686986+00,
3745,1248,5760,1,107.00,2018-08-02 13:30:40.686986+00,
3746,1248,2728,1,54.32,2018-08-02 13:30:40.686986+00,
3747,1249,3091,1,142.00,2018-08-02 13:30:40.686986+00,
3748,1249,4704,1,141.00,2018-08-02 13:30:40.686986+00,
3749,1249,12240,1,72.00,2018-08-02 13:30:40.686986+00,
3750,1250,948,1,102.40,2018-08-02 13:30:40.686986+00,
3751,1250,14925,1,97.00,2018-08-02 13:30:40.686986+00,
3752,1250,10700,1,78.60,2018-08-02 13:30:40.686986+00,
3753,1250,11175,1,48.00,2018-08-02 13:30:40.686986+00,
3754,1250,10034,1,103.68,2018-08-02 13:30:40.686986+00,
3755,1251,12146,1,140.06,2018-08-02 13:30:40.686986+00,
3756,1251,14778,1,149.00,2018-08-02 13:30:40.686986+00,
3757,1251,4162,1,84.00,2018-08-02 13:30:40.686986+00,
3758,1251,3019,1,146.00,2018-08-02 13:30:40.686986+00,
3759,1252,8772,1,85.49,2018-08-02 13:30:40.686986+00,
3760,1252,7288,1,129.05,2018-08-02 13:30:40.686986+00,
3761,1252,5577,1,124.08,2018-08-02 13:30:40.686986+00,
3762,1253,5845,1,115.08,2018-08-02 13:30:40.686986+00,
3763,1253,17570,1,115.00,2018-08-02 13:30:40.686986+00,
3764,1254,9897,1,105.00,2018-08-02 13:30:40.686986+00,
3765,1254,11155,1,48.00,2018-08-02 13:30:40.686986+00,
3766,1255,14151,1,71.20,2018-08-02 13:30:40.686986+00,
3767,1255,2210,1,117.60,2018-08-02 13:30:40.686986+00,
3768,1255,8459,1,32.40,2018-08-02 13:30:40.686986+00,
3769,1255,7082,1,88.80,2018-08-02 13:30:40.686986+00,
3770,1256,1446,1,116.00,2018-08-02 13:30:40.686986+00,
3771,1256,7360,1,52.92,2018-08-02 13:30:40.686986+00,
3772,1257,3269,1,141.00,2018-08-02 13:30:40.686986+00,
3773,1257,4078,1,69.00,2018-08-02 13:30:40.686986+00,
3774,1257,10782,1,83.82,2018-08-02 13:30:40.686986+00,
3775,1257,9095,1,124.00,2018-08-02 13:30:40.686986+00,
3776,1257,10033,1,103.68,2018-08-02 13:30:40.686986+00,
3777,1258,14978,1,95.95,2018-08-02 13:30:40.686986+00,
3778,1258,1047,1,129.00,2018-08-02 13:30:40.686986+00,
3779,1258,8184,1,80.00,2018-08-02 13:30:40.686986+00,
3780,1259,5528,1,147.00,2018-08-02 13:30:40.686986+00,
3781,1259,4294,1,141.00,2018-08-02 13:30:40.686986+00,
3782,1259,3288,1,115.00,2018-08-02 13:30:40.686986+00,
3783,1259,4783,1,148.00,2018-08-02 13:30:40.686986+00,
3784,1259,10384,1,42.60,2018-08-02 13:30:40.686986+00,
3785,1260,6843,1,43.55,2018-08-02 13:30:40.686986+00,
3786,1260,5168,1,54.00,2018-08-02 13:30:40.686986+00,
3787,1260,18178,1,109.98,2018-08-02 13:30:40.686986+00,
3788,1260,11862,1,63.00,2018-08-02 13:30:40.686986+00,
3789,1260,5487,1,48.84,2018-08-02 13:30:40.686986+00,
3790,1261,17999,1,134.00,2018-08-02 13:30:40.686986+00,
3791,1261,12878,1,109.98,2018-08-02 13:30:40.686986+00,
3792,1261,8765,1,85.49,2018-08-02 13:30:40.686986+00,
3793,1261,2300,1,49.60,2018-08-02 13:30:40.686986+00,
3794,1261,10958,1,131.00,2018-08-02 13:30:40.686986+00,
3795,1262,6357,1,107.21,2018-08-02 13:30:40.686986+00,
3796,1263,14618,1,108.23,2018-08-02 13:30:40.686986+00,
3797,1263,2169,1,116.00,2018-08-02 13:30:40.686986+00,
3798,1263,6678,1,46.08,2018-08-02 13:30:40.686986+00,
3799,1263,15767,1,137.00,2018-08-02 13:30:40.686986+00,
3800,1264,17363,1,59.00,2018-08-02 13:30:40.686986+00,
3801,1265,7784,1,39.00,2018-08-02 13:30:40.686986+00,
3802,1265,18198,1,109.98,2018-08-02 13:30:40.686986+00,
3803,1265,10403,1,114.00,2018-08-02 13:30:40.686986+00,
3804,1265,3172,1,85.80,2018-08-02 13:30:40.686986+00,
3805,1265,14947,1,106.92,2018-08-02 13:30:40.686986+00,
3806,1266,12399,1,79.68,2018-08-02 13:30:40.686986+00,
3807,1266,2693,1,118.30,2018-08-02 13:30:40.686986+00,
3808,1266,13536,1,73.00,2018-08-02 13:30:40.686986+00,
3809,1266,1107,1,109.56,2018-08-02 13:30:40.686986+00,
3810,1267,3719,1,135.00,2018-08-02 13:30:40.686986+00,
3811,1267,6097,1,33.60,2018-08-02 13:30:40.686986+00,
3812,1267,4070,1,69.00,2018-08-02 13:30:40.686986+00,
3813,1267,11755,1,55.00,2018-08-02 13:30:40.686986+00,
3814,1267,17698,1,146.00,2018-08-02 13:30:40.686986+00,
3815,1268,18189,1,109.98,2018-08-02 13:30:40.686986+00,
3816,1268,1033,1,82.20,2018-08-02 13:30:40.686986+00,
3817,1269,17891,1,46.80,2018-08-02 13:30:40.686986+00,
3818,1269,850,1,98.15,2018-08-02 13:30:40.686986+00,
3819,1270,13291,1,52.00,2018-08-02 13:30:40.686986+00,
3820,1270,6752,1,130.00,2018-08-02 13:30:40.686986+00,
3821,1271,2662,1,64.00,2018-08-02 13:30:40.686986+00,
3822,1271,3925,1,73.00,2018-08-02 13:30:40.686986+00,
3823,1272,13531,1,73.00,2018-08-02 13:30:40.686986+00,
3824,1272,8091,1,115.00,2018-08-02 13:30:40.686986+00,
3825,1273,17696,1,64.50,2018-08-02 13:30:40.686986+00,
3826,1273,13662,1,122.00,2018-08-02 13:30:40.686986+00,
3827,1273,17139,1,36.04,2018-08-02 13:30:40.686986+00,
3828,1273,9551,1,98.40,2018-08-02 13:30:40.686986+00,
3829,1274,891,1,116.16,2018-08-02 13:30:40.686986+00,
3830,1274,11047,1,112.00,2018-08-02 13:30:40.686986+00,
3831,1274,3347,1,82.20,2018-08-02 13:30:40.686986+00,
3832,1274,1343,1,112.00,2018-08-02 13:30:40.686986+00,
3833,1275,1508,1,145.00,2018-08-02 13:30:40.686986+00,
3834,1275,15449,1,55.89,2018-08-02 13:30:40.686986+00,
3835,1276,15058,1,138.00,2018-08-02 13:30:40.686986+00,
3836,1277,3343,1,82.20,2018-08-02 13:30:40.686986+00,
3837,1277,17787,1,117.00,2018-08-02 13:30:40.686986+00,
3838,1277,6822,1,101.00,2018-08-02 13:30:40.686986+00,
3839,1277,9598,1,99.00,2018-08-02 13:30:40.686986+00,
3840,1277,8047,1,69.00,2018-08-02 13:30:40.686986+00,
3841,1278,9917,1,114.55,2018-08-02 13:30:40.686986+00,
3842,1278,4010,1,41.44,2018-08-02 13:30:40.686986+00,
3843,1278,3672,1,121.00,2018-08-02 13:30:40.686986+00,
3844,1278,18177,1,86.00,2018-08-02 13:30:40.686986+00,
3845,1279,5803,1,75.65,2018-08-02 13:30:40.686986+00,
3846,1279,8607,1,51.00,2018-08-02 13:30:40.686986+00,
3847,1279,1526,1,87.84,2018-08-02 13:30:40.686986+00,
3848,1279,7853,1,55.38,2018-08-02 13:30:40.686986+00,
3849,1279,13962,1,120.00,2018-08-02 13:30:40.686986+00,
3850,1280,1806,1,113.00,2018-08-02 13:30:40.686986+00,
3851,1280,9330,1,83.16,2018-08-02 13:30:40.686986+00,
3852,1280,1594,1,102.00,2018-08-02 13:30:40.686986+00,
3853,1280,4367,1,118.00,2018-08-02 13:30:40.686986+00,
3854,1280,7591,1,112.34,2018-08-02 13:30:40.686986+00,
3855,1281,15590,1,78.88,2018-08-02 13:30:40.686986+00,
3856,1282,11224,1,86.00,2018-08-02 13:30:40.686986+00,
3857,1282,16646,1,103.00,2018-08-02 13:30:40.686986+00,
3858,1282,13928,1,133.00,2018-08-02 13:30:40.686986+00,
3859,1282,13807,1,32.13,2018-08-02 13:30:40.686986+00,
3860,1283,2104,1,118.00,2018-08-02 13:30:40.686986+00,
3861,1283,13826,1,81.00,2018-08-02 13:30:40.686986+00,
3862,1283,5017,1,47.52,2018-08-02 13:30:40.686986+00,
3863,1283,7455,1,96.00,2018-08-02 13:30:40.686986+00,
3864,1283,17784,1,117.00,2018-08-02 13:30:40.686986+00,
3865,1284,10251,1,54.00,2018-08-02 13:30:40.686986+00,
3866,1285,5731,1,133.00,2018-08-02 13:30:40.686986+00,
3867,1286,9804,1,132.05,2018-08-02 13:30:40.686986+00,
3868,1287,8941,1,147.00,2018-08-02 13:30:40.686986+00,
3869,1287,13071,1,51.60,2018-08-02 13:30:40.686986+00,
3870,1287,14912,1,97.00,2018-08-02 13:30:40.686986+00,
3871,1288,7496,1,135.00,2018-08-02 13:30:40.686986+00,
3872,1288,18299,1,74.55,2018-08-02 13:30:40.686986+00,
3873,1288,18316,1,150.00,2018-08-02 13:30:40.686986+00,
3874,1289,13639,1,122.00,2018-08-02 13:30:40.686986+00,
3875,1290,10370,1,42.60,2018-08-02 13:30:40.686986+00,
3876,1290,11430,1,149.00,2018-08-02 13:30:40.686986+00,
3877,1290,8646,1,68.00,2018-08-02 13:30:40.686986+00,
3878,1290,3664,1,36.60,2018-08-02 13:30:40.686986+00,
3879,1290,10600,1,85.00,2018-08-02 13:30:40.686986+00,
3880,1291,11920,1,85.44,2018-08-02 13:30:40.686986+00,
3881,1292,9925,1,114.55,2018-08-02 13:30:40.686986+00,
3882,1292,10325,1,63.00,2018-08-02 13:30:40.686986+00,
3883,1293,3427,1,103.00,2018-08-02 13:30:40.686986+00,
3884,1293,2942,1,78.02,2018-08-02 13:30:40.686986+00,
3885,1293,11737,1,133.00,2018-08-02 13:30:40.686986+00,
3886,1294,13284,1,52.00,2018-08-02 13:30:40.686986+00,
3887,1295,8174,1,58.20,2018-08-02 13:30:40.686986+00,
3888,1295,6980,1,111.00,2018-08-02 13:30:40.686986+00,
3889,1295,12808,1,73.20,2018-08-02 13:30:40.686986+00,
3890,1295,1828,1,104.00,2018-08-02 13:30:40.686986+00,
3891,1296,13916,1,39.00,2018-08-02 13:30:40.686986+00,
3892,1297,4706,1,141.00,2018-08-02 13:30:40.686986+00,
3893,1297,16368,1,119.97,2018-08-02 13:30:40.686986+00,
3894,1298,17149,1,97.00,2018-08-02 13:30:40.686986+00,
3895,1299,4036,1,146.00,2018-08-02 13:30:40.686986+00,
3896,1299,8528,1,68.60,2018-08-02 13:30:40.686986+00,
3897,1300,1249,1,36.92,2018-08-02 13:30:40.686986+00,
3898,1300,5919,1,79.00,2018-08-02 13:30:40.686986+00,
3899,1300,4210,1,139.00,2018-08-02 13:30:40.686986+00,
3900,1300,8774,1,34.20,2018-08-02 13:30:40.686986+00,
3901,1300,1917,1,103.66,2018-08-02 13:30:40.686986+00,
3902,1301,10297,1,90.00,2018-08-02 13:30:40.686986+00,
3903,1301,6872,1,105.08,2018-08-02 13:30:40.686986+00,
3904,1302,3277,1,115.00,2018-08-02 13:30:40.686986+00,
3905,1302,14592,1,104.00,2018-08-02 13:30:40.686986+00,
3906,1302,14281,1,140.00,2018-08-02 13:30:40.686986+00,
3907,1302,16223,1,55.08,2018-08-02 13:30:40.686986+00,
3908,1302,14850,1,104.37,2018-08-02 13:30:40.686986+00,
3909,1303,1898,1,56.00,2018-08-02 13:30:40.686986+00,
3910,1304,6627,1,124.20,2018-08-02 13:30:40.686986+00,
3911,1304,3358,1,57.00,2018-08-02 13:30:40.686986+00,
3912,1305,14965,1,64.74,2018-08-02 13:30:40.686986+00,
3913,1305,15059,1,138.00,2018-08-02 13:30:40.686986+00,
3914,1306,1320,1,79.00,2018-08-02 13:30:40.686986+00,
3915,1306,11958,1,137.00,2018-08-02 13:30:40.686986+00,
3916,1306,1318,1,79.00,2018-08-02 13:30:40.686986+00,
3917,1306,14326,1,92.56,2018-08-02 13:30:40.686986+00,
3918,1306,2372,1,148.00,2018-08-02 13:30:40.686986+00,
3919,1307,2664,1,70.00,2018-08-02 13:30:40.686986+00,
3920,1307,17818,1,59.00,2018-08-02 13:30:40.686986+00,
3921,1307,4829,1,83.40,2018-08-02 13:30:40.686986+00,
3922,1308,852,1,98.15,2018-08-02 13:30:40.686986+00,
3923,1308,6921,1,93.00,2018-08-02 13:30:40.686986+00,
3924,1309,11138,1,84.00,2018-08-02 13:30:40.686986+00,
3925,1309,6343,1,123.00,2018-08-02 13:30:40.686986+00,
3926,1309,4496,1,116.00,2018-08-02 13:30:40.686986+00,
3927,1310,14187,1,125.00,2018-08-02 13:30:40.686986+00,
3928,1310,1824,1,104.00,2018-08-02 13:30:40.686986+00,
3929,1310,17110,1,60.68,2018-08-02 13:30:40.686986+00,
3930,1310,14302,1,64.00,2018-08-02 13:30:40.686986+00,
3931,1311,3287,1,115.00,2018-08-02 13:30:40.686986+00,
3932,1311,11211,1,55.50,2018-08-02 13:30:40.686986+00,
3933,1311,4367,1,118.00,2018-08-02 13:30:40.686986+00,
3934,1312,4560,1,89.40,2018-08-02 13:30:40.686986+00,
3935,1312,12487,1,97.00,2018-08-02 13:30:40.686986+00,
3936,1313,6006,1,75.00,2018-08-02 13:30:40.686986+00,
3937,1313,9964,1,113.03,2018-08-02 13:30:40.686986+00,
3938,1313,3512,1,83.40,2018-08-02 13:30:40.686986+00,
3939,1313,12124,1,76.00,2018-08-02 13:30:40.686986+00,
3940,1313,1803,1,113.00,2018-08-02 13:30:40.686986+00,
3941,1314,13426,1,76.80,2018-08-02 13:30:40.686986+00,
3942,1315,13431,1,76.80,2018-08-02 13:30:40.686986+00,
3943,1315,2737,1,54.32,2018-08-02 13:30:40.686986+00,
3944,1315,1214,1,96.72,2018-08-02 13:30:40.686986+00,
3945,1315,15095,1,145.00,2018-08-02 13:30:40.686986+00,
3946,1315,17713,1,122.00,2018-08-02 13:30:40.686986+00,
3947,1316,8601,1,51.00,2018-08-02 13:30:40.686986+00,
3948,1316,953,1,53.12,2018-08-02 13:30:40.686986+00,
3949,1316,8353,1,128.00,2018-08-02 13:30:40.686986+00,
3950,1317,15769,1,137.00,2018-08-02 13:30:40.686986+00,
